鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務,城市,坪數,每坪租金,交易年,建築年,屋齡,樓層
永和區,租賃房屋,新北市永和區中山路一段２８９號二樓,0.0,,,,1141121,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,641017.0,68.15,2,1,1,有,無,有,20000,293.0,,0.0,0,,RPQOMLTJKIKGFHF09CC,整棟(戶)出租,無,1141130~1151129,無,冷氣、熱水器、電視機、冰箱,社會住宅代管,新北市,20.615375,970.1497062265421,114,64.0,50.0,2.0
永和區,租賃房屋,新北市永和區大新街３號２樓,0.0,,,,1141130,土地0建物1車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ,620817.0,43.47,1,1,1,有,無,有,15000,345.0,,0.0,0,租金總額含水費；網路費；其他第四台；續租案件；,RPWOMLTJKIKGFHF07CC,獨立套房,無,1141207~1151206,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管,新北市,13.149674999999998,1140.7126031631963,114,62.0,52.0,2.0
永和區,租賃房屋,新北市永和區竹林路９１巷３６弄１８之２號２樓,0.0,,,,1141127,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680714.0,87.09,3,2,1,有,無,無,22000,253.0,,0.0,0,,RPXOMLTJKIKGFHF17CC,整棟(戶)出租,無,1141210~1151209,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,26.344725,835.081785822399,114,68.0,46.0,2.0
三峽區,租賃房屋,新北市三峽區光明路１００之６號十樓之３,0.0,,,,1141129,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850625.0,121.91,3,2,2,有,有,無,13400,110.0,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPPNMLTJKIKGFIF98CC,整棟(戶)出租,有,1141220~1151219,有,熱水器、瓦斯或天然氣,社會住宅代管,新北市,36.877775,363.36248594173594,114,85.0,29.0,10.0
三峽區,租賃房屋+車位,新北市三峽區大學路４７號五樓,0.0,,,,1141127,土地0建物1車位1,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941017.0,159.57,3,2,2,有,有,有,30500,228.0,坡道平面,34.81,2000,,RPWNMLTJKIKGFIF07CC,整棟(戶)出租,有,1141201~1171130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,48.26992499999999,631.86342220337,114,94.0,20.0,5.0
樹林區,租賃房屋,新北市樹林區仁愛街３０號三樓,0.0,,,,1141121,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660110.0,86.76,3,1,1,有,無,有,18000,207.0,,0.0,0,,RPSOMLTJKIKGFIF76CC,整棟(戶)出租,無,1141123~1151122,無,冷氣、熱水器,社會住宅代管,新北市,26.2449,685.8475360927265,114,66.0,48.0,3.0
三峽區,租賃房屋,新北市三峽區大觀路１８２號十四樓,0.0,,,,1141124,土地0建物1車位0,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960202.0,152.26,3,2,2,有,有,有,24000,158.0,,0.0,0,未租賃車位，建物登記含有車位面積；,RPTOMLTJKIKGFIF86CC,整棟(戶)出租,有,1141215~1151214,有,冷氣、熱水器、洗衣機,社會住宅包租轉租,新北市,46.05864999999999,521.0747601156353,114,96.0,18.0,14.0
板橋區,租賃房屋,新北市板橋區重慶路３４６巷８號五樓,0.0,,,,1141121,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.21,3,2,2,有,無,有,25000,249.0,,0.0,0,,RPRNMLKKKIKGFAF57CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,30.313525,824.7143807920722,114,,,5.0
板橋區,租賃房屋,新北市板橋區三民路二段１５３巷５弄９號二樓,0.0,,,,1141127,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,641015.0,74.86,3,1,1,有,無,有,22000,294.0,,0.0,0,續租案件；,RPPPMLKKKIKGFAF57CC,整棟(戶)出租,無,1150201~1160131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,新北市,22.645149999999997,971.5104558812816,114,64.0,50.0,2.0
板橋區,租賃房屋,新北市板橋區環河西路四段８１５號十三樓,0.0,,,,1141128,土地0建物1車位0,十三層,19.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130410.0,102.9,2,1,2,有,有,有,31500,306.0,,0.0,0,管理費每個月4400元不包含在租金內,RPWPMLKKKIKGFAF28CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管,新北市,31.12725,1011.9750379490639,114,113.0,1.0,13.0
新莊區,租賃房屋+車位,新北市新莊區八德街２００號八樓,0.0,,,,1141126,土地0建物1車位1,八層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881115.0,132.26999999999998,3,2,2,有,有,無,29000,219.0,坡道平面,31.17,0,租金總額含管理費；,RPPNMLKKKIKGFBF47CC,整棟(戶)出租,有,1141215~1161214,有,冷氣,,新北市,40.011675,724.7884523704645,114,88.0,26.0,8.0
五股區,租賃房屋+車位,新北市五股區新五路三段１９０號九樓,0.0,,,,1141129,土地0建物1車位1,九層,19.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120703.0,113.56,2,1,1,有,有,有,24500,279.0,坡道平面,36.61,3000,管理費2500元，由承租人負擔,RPWNMLKKKIKGFBF18CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,34.3519,713.206547527211,114,112.0,2.0,9.0
五股區,租賃房屋,新北市五股區民義路一段４２號四樓之五,0.0,,,,1141129,土地0建物1車位0,四層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940721.0,104.66,3,2,2,有,有,有,18000,172.0,,0.0,0,管理費1600元，由承租人負擔續租案件；,RPROMLKKKIKGFBF77CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅代管,新北市,31.65965,568.5470306841675,114,94.0,20.0,4.0
五股區,租賃房屋,新北市五股區成泰路二段９８號七樓,0.0,,,,1141125,土地0建物1車位0,七層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890627.0,95.28,3,2,1,有,有,無,22000,231.0,,0.0,0,管理費2000元，由承租人負擔續租案件；,RPSOMLKKKIKGFBF87CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,28.8222,763.3005114113427,114,89.0,25.0,7.0
新莊區,租賃房屋+車位,新北市新莊區思源路１６６巷１８號三樓,0.0,,,,1141127,土地0建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110926.0,138.68,2,1,1,有,有,有,23000,166.0,坡道平面,46.96,0,續租案件；,RPVOMLKKKIKGFBF18CC,整棟(戶)出租,有,1150125~1160124,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,新北市,41.9507,548.2626034845664,114,111.0,3.0,3.0
林口區,租賃房屋,新北市林口區源泉街７４號四樓,0.0,,,,1141127,土地0建物1車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970306.0,83.32,2,1,1,有,有,有,15000,180.0,,0.0,0,管理費每個月1600元不包含在租金內,RPXOMLKKKIKGFBF38CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,25.204299999999996,595.1365441611155,114,97.0,17.0,4.0
五股區,租賃房屋+車位,新北市五股區芳洲二路４３號七樓,0.0,,,,1141126,土地0建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121215.0,124.4,3,1,2,有,有,無,23000,224.0,坡道平面,35.08,3000,管理費2000元，由承租人負擔,RPPPMLKKKIKGFBF67CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,37.631,611.198214238261,114,112.0,2.0,7.0
林口區,租賃房屋,新北市林口區文化二路一段３６４號六樓之三,0.0,,,,1141122,土地0建物1車位0,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840705.0,91.66,2,1,1,有,有,有,15000,164.0,,0.0,0,管理費1000元 水電費 瓦斯費 由承租人負擔親友、員工、共有人或其他特殊關係間之租賃；,RPUPMLKKKIKGFBF18CC,整棟(戶)出租,有,1141201~1151130,有,熱水器、電視機、瓦斯或天然氣,社會住宅代管,新北市,27.727149999999998,540.9860010855787,114,84.0,30.0,6.0
淡水區,租賃房屋,新北市淡水區真理街１巷３之１號２樓,0.0,,,,1141121,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671017.0,86.75,3,2,1,有,無,有,18000,207.0,,0.0,0,續租案件；,RPPNMLKKKIKGFEF77CC,整棟(戶)出租,無,1141216~1151215,無,冷氣、熱水器,社會住宅代管,新北市,26.241875,685.9265963274347,114,67.0,47.0,2.0
淡水區,租賃房屋+車位,新北市淡水區新市二路四段２３０巷５６號三樓,0.0,,,,1141125,土地0建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060217.0,150.17,2,2,1,有,有,有,20410,136.0,坡道平面,40.56,0,租金已扣除管理費2590元,RPTOMLKKKIKGFEF28CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,,新北市,45.426424999999995,449.29795818182924,114,106.0,8.0,3.0
三重區,租賃房屋,新北市三重區貴陽街４７巷１９弄２號四樓,0.0,,,,1141129,土地0建物0車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700911.0,30.33,3,0,3,有,無,有,7000,231.0,,0.0,0,租金總額含水費；網路費；續租案件；,RPQNMLKKKIKGFGF08CC,分租套房,無,1141214~1151213,無,冷氣、熱水器、洗衣機、冰箱、網路,一般代管,新北市,9.174824999999998,762.9573316112297,114,70.0,44.0,4.0
三重區,租賃房屋,新北市三重區仁愛街５３巷３７號三樓,0.0,,,,1141121,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840210.0,50.13,2,1,1,有,無,無,17000,339.0,,0.0,0,續租案件；,RPXNMLKKKIKGFGF78CC,整棟(戶)出租,無,1141130~1151129,無,冷氣、熱水器、洗衣機,社會住宅代管,新北市,15.164325,1121.052206412089,114,84.0,30.0,3.0
三重區,租賃房屋,新北市三重區成功二街６０號十八樓,0.0,,,,1141128,土地0建物1車位0,十八層,19.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101103.0,146.91,3,2,2,有,有,無,35000,238.0,,0.0,0,管理費3401元，機車位管理費100元，水電費 瓦斯費 由承租人負擔未租賃車位，建物登記含有車位面積；,RPUOMLKKKIKGFGF58CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,44.440275,787.5738842750186,114,110.0,4.0,18.0
三重區,租賃房屋,新北市三重區忠孝路三段１８８號十樓之六,0.0,,,,1141125,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140514.0,89.55,2,2,2,有,有,有,29000,324.0,,0.0,0,,RPPPMLKKKIKGFGF18CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,27.088874999999998,1070.5501797324548,114,114.0,0.0,10.0
中和區,租賃房屋,新北市中和區中山路二段１３１巷１０弄１２號四樓,0.0,,,,1141126,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,Ｒ、Ｃ構架,631230.0,93.89,3,2,2,有,無,有,26000,277.0,,0.0,0,,RPROMLKKKIKGFHF38CC,整棟(戶)出租,無,1141210~1151209,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管,新北市,28.401725,915.4373545973,114,63.0,51.0,4.0
三峽區,租賃房屋,新北市三峽區中山路３２１之２號六樓,0.0,,,,1141127,土地0建物1車位0,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950123.0,44.120000000000005,1,0,1,有,有,有,12000,272.0,,0.0,0,多人共同承租2；,RPRNMLKKKIKGFIF38CC,獨立套房,有,1141201~1151130,有,洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,13.346300000000001,899.125600353656,114,95.0,19.0,6.0
三峽區,租賃房屋,新北市三峽區大學路１號十樓之一,0.0,,,,1141121,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060106.0,163.76999999999998,3,2,2,有,有,無,25700,157.0,,0.0,0,未租賃車位，建物登記含有車位面積；,RPVNMLKKKIKGFIF78CC,整棟(戶)出租,有,1141125~1171124,有,冷氣、熱水器,社會住宅包租轉租,新北市,49.54042499999999,518.7682584475205,114,106.0,8.0,10.0
樹林區,租賃房屋,新北市樹林區千歲街１２２號,0.0,,,,1141128,土地0建物1車位0,全,2.0,透天厝,補習班,加強磚造,,156.4,4,3,2,有,無,無,30000,192.0,,0.0,0,,RPOOMLKKKIKGFIF18CC,,無,1150101~1151231,無,,,新北市,47.311,634.102005876012,114,,,1.0
樹林區,租賃房屋,新北市樹林區鎮前街３９９號二樓,0.0,,,,1141122,土地0建物1車位0,二層,2.0,公寓(5樓含以下無電梯),住家用,加強磚造,,81.04,2,1,1,有,無,有,6500,80.0,,0.0,0,親友、員工、共有人或其他特殊關係間之租賃；,RPQOMLKKKIKGFIF38CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅包租轉租,新北市,24.5146,265.148115816697,114,,,2.0
